"reviewId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore","movieId"
1435327,"2005-09-15","James Rocchi","/critics/james-rocchi","fresh",True,False,False,False,"/critics/source/1031","Netflix","http://www.netflix.com/MovieDisplay?movieid=70038792&trkid=23938&dmode=NETFLIXREVIEW","Football-and-fighting drama shows Elijah Wood in a new light -- and marks the debut of a major talent.","POSITIVE","4/5","9dd8994e-b510-3b98-819c-3005f63db8b3"
1436864,"2005-09-21","Jeff Otto","/critics/jeff-otto","rotten",False,True,False,False,"/critics/source/811","IGN Movies","http://filmforce.ign.com/articles/649/649735p1.html","At best a mediocre to slightly above average fish-out-of-water tale.","NEGATIVE","2.5/5","9dd8994e-b510-3b98-819c-3005f63db8b3"
1436996,"2005-09-21","Michael Szymanski","/critics/michael-szymanski","fresh",True,False,False,False,"/critics/source/568","Hollywood.com","http://www.hollywood.com/review/Green_Street_Hooligans/2445196","Pretty-boy-turned-gang-leader Charlie Hunnam offers a career performance...","POSITIVE","2.5/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1437705,"2005-09-23","G. Allen Johnson","/critics/g-allen-johnson","fresh",True,False,False,True,"/critics/source/402","San Francisco Chronicle","http://sfgate.com/cgi-bin/article.cgi?f=/c/a/2005/09/23/DDGMQERQTO1.DTL#flick","Terrific because director Lexi Alexander, a German, brings an authentic feel to English hooliganism -- this is a brutal yet tremendously entertaining film -- and treats it very seriously.","POSITIVE","3/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1438818,"2005-09-24","Les Wright","/critics/les-wright","fresh",True,False,False,False,"/critics/source/108","culturevulture.net","http://www.culturevulture.net/Movies/GreenStreet.htm","Sure to please fans of action-adventure flicks, footballers, and teenagers entranced by macho violence, Green Street Hooligans also offers up...morsels for ethical meditation.","POSITIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1439231,"2005-09-26","Keith Phipps","/critics/keith-phipps","rotten",False,True,False,True,"/critics/source/833","AV Club","","This isn't the worst setup for a kiddie comedy, but it proves that Ferrell alone can't carry a film.","NEGATIVE","","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1439860,"2005-09-26","Eric D. Snider","/critics/eric-d-snider","fresh",True,False,False,False,"/critics/source/986","EricDSnider.com","http://www.ericdsnider.com/movies/green-street-hooligans/","It's a visceral, macho film, and if the message seems to be that violence IS the answer, it's hard to resist the grimy, eloquent way that the point is made.","POSITIVE","B","9dd8994e-b510-3b98-819c-3005f63db8b3"
1439842,"2005-09-26","Dennis Harvey","/critics/dennis-harvey","fresh",True,False,"",True,"/critics/source/466","Variety","","A non-pandering crowd-pleaser whose character quirks and small stabs at poignancy feel refreshingly earned.","POSITIVE","","fe35eb98-79c5-313e-b0c0-ebbb4d485f16"
1440530,"2005-09-29","Andrew Wright","/critics/andrew-wright","rotten",False,True,False,False,"/critics/source/1640","The Stranger (Seattle, WA)","http://www.thestranger.com/seattle/Content?oid=23321","Once it puts up its dukes and stops with the philosophizing, the thing intrigues.","NEGATIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441141,"2005-09-30","David Foucher","/critics/david-foucher","fresh",True,False,False,False,"/critics/source/1469","EDGE Boston","http://www.edgeboston.com/index.php?ch=entertainment&sc=movies&sc2=reviews&sc3=features&id=3203","As a dissertation on suppressed male aggression, it's a compelling movie. As entertainment, it's visceral but mildly unfulfilling.","POSITIVE","B+","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441158,"2005-09-30","Jeffrey Westhoff","/critics/jeffrey-westhoff","rotten",False,True,"",False,"/critics/source/1028","Northwest Herald (Crystal Lake, IL)","","Director Lexi Alexander wants to make a message movie yet also seems attracted by the firms' macho ethics.","NEGATIVE","2/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441236,"2005-09-30","Jeffrey M. Anderson","/critics/jeffrey-m-anderson","rotten",False,True,False,False,"/critics/source/96","Combustible Celluloid","http://www.combustiblecelluloid.com/2005/greenstreet.shtml","A movie about English football (soccer) hooligans shouldn't be too hard to pull off... but Green Street Hooligans manages to botch it up.","NEGATIVE","1.5/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441331,"2005-09-30","Wesley Morris","/critics/wesley-morris","rotten",False,True,False,True,"/critics/source/44","Boston Globe","http://www.boston.com/ae/movies/articles/2005/09/30/fight_scenes_aside_hooligans_lacks_punch","Unfortunately, the beatings are often more interesting than what's caused them.","NEGATIVE","2/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441332,"2005-09-30","Jeff Shannon","/critics/jeff-shannon","fresh",True,False,False,True,"/critics/source/505","Seattle Times","http://seattletimes.nwsource.com/html/movies/2002529681_green30.html","The movie forces you into primal alertness, its effectiveness enhanced by exceptional casting and escalating tension that plays on your emotions.","POSITIVE","3/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441463,"2005-09-30","Steve Rhodes","/critics/steve-rhodes","fresh",True,False,False,False,"/critics/source/703","Internet Reviews","http://reviews.imdb.com/Reviews/400/40049","An energetic mix of Fight Club's adoration of violence and West Side Story's popularization of gang warfare.","POSITIVE","3/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1441640,"2005-10-01","Matthew Turner","/critics/matthew-turner","fresh",True,False,False,False,"/critics/source/1190","ViewLondon","http://www.viewlondon.co.uk/films/goal-film-review-12959.html","Where Goal! really scores, however, is in the impressive football sequences, with shots from Premiership games cleverly spliced together with footage of the actors filmed in close-up.","POSITIVE","3/5","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1442039,"2005-10-02","Joe Utichi","/critics/joe-utichi","fresh",True,False,False,False,"/critics/source/1567","FilmFocus","","As the opening chapter of a franchise it's somewhat disappointing.","POSITIVE","3/5","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1442730,"2005-10-05","Sean Axmaker","/critics/sean-axmaker","rotten",False,True,False,False,"/critics/source/504","Seattle Post-Intelligencer","http://seattlepi.nwsource.com/movies/242770_greenst30q.html","... a mess of romanticized notions of street honor and camaraderie in combat, pushed into hollow melodrama...","NEGATIVE","C-","9dd8994e-b510-3b98-819c-3005f63db8b3"
1442887,"2005-10-06","Doris Toumarkine","/critics/doris-toumarkine","rotten",False,True,False,False,"/critics/source/171","Film Journal International","http://www.filmjournal.com/filmjournal/reviews/article_display.jsp?vnu_content_id=1001096030","[The director] and her team get some things right ... but there are weaknesses where it counts most.","NEGATIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1444176,"2005-10-08","Cherryl Dawson and Leigh Ann Palone","/critics/cherryl-dawson-and-leigh-ann-palone","rotten",False,True,False,False,"/critics/source/1005","TheMovieChicks.com","http://www.themoviechicks.com/mid2005/mcrgreenstreet.html","I wouldn't exactly say I liked this movie, but I guess you could say they do a good job capturing this element of society. The violence is appalling, extreme, and relentless.","NEGATIVE","2.5/5","9dd8994e-b510-3b98-819c-3005f63db8b3"
1444198,"2005-10-08","Luke Y. Thompson","/critics/luke-y-thompson","rotten",False,True,"",False,"/critics/source/497","New Times","","The world of football riots seems rife with potential for the big screen, but Green Street Hooligans only periodically rises to it.","NEGATIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1444465,"2005-10-09","Frank Swietek","/critics/frank-swietek","rotten",False,True,False,False,"/critics/source/347","One Guy's Opinion","http://www.oneguysopinion.com/Review.php?ID=1725","Goes soft and mushy in personal terms even as it ratchets up the violence and decibel level.","NEGATIVE","C","9dd8994e-b510-3b98-819c-3005f63db8b3"
1445271,"2005-10-11","Joe Leydon","/critics/joe-leydon","fresh",True,False,"",True,"/critics/source/466","Variety","","Pic amply demonstrates that Alexander -- director of Johnny Flynton, 2003 Oscar nominee for dramatic short -- has the chops to bring a fresh take to onscreen rough stuff.","POSITIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1445651,"2005-10-13","Christopher Smith","/critics/christopher-smith","rotten",False,True,False,False,"/critics/source/1061","Bangor Daily News (Maine)","http://www.weekinrewind.com/2007/09/kicking-and-screaming-movie-dvd-review.html","Gets the job done for its core audience of tots%u2014and for no one else.","NEGATIVE","C","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1445739,"2005-10-13","Kerry Lengel","/critics/kerry-lengel","fresh",True,False,"",True,"/critics/source/642","Arizona Republic","","It's what you thought Fight Club was going to be, before it went in a whole other (and far more interesting) direction.","POSITIVE","3/5","9dd8994e-b510-3b98-819c-3005f63db8b3"
1445828,"2005-10-13","Desson Thomson","/critics/desson-thomson","rotten",False,True,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/wp-dyn/content/article/2005/10/13/AR2005101300594.html","Soccer needs this movie like Georgia needed Deliverance.","NEGATIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1446124,"2005-10-14","Gary Thompson","/critics/gary-thompson","rotten",False,True,"",False,"/critics/source/360","Philadelphia Daily News","","We learn that violence is bad, except when it feels good, or helps solve our problems.","NEGATIVE","","9dd8994e-b510-3b98-819c-3005f63db8b3"
1446125,"2005-10-14","Steven Rea","/critics/steven-rea","rotten",False,True,"",True,"/critics/source/361","Philadelphia Inquirer","","The script is a jumble of caricatures and cliches.","NEGATIVE","2/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1446562,"2005-10-15","Matthew Turner","/critics/matthew-turner","fresh",True,False,False,False,"/critics/source/1190","ViewLondon","http://www.viewlondon.co.uk/films/kicking-and-screaming-film-review-12218.html","Robert Duvall is superb (his love of football is well-documented) and seems to really enjoy playing a comic variation of his sports-obsessed father in the classic The Great Santini.","POSITIVE","3/5","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1446957,"2005-10-15","Marc Savlov","/critics/marc-savlov","fresh",True,False,False,True,"/critics/source/28","Austin Chronicle","http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a295902","Approaches the sociologically poetic sloganeering of the Smiths at Morrissey's most hooligan-lovestruck.","POSITIVE","3/5","9dd8994e-b510-3b98-819c-3005f63db8b3"
1446722,"2005-10-15","Ray Bennett","/critics/ray-bennett","rotten",False,True,False,True,"/critics/source/213","Hollywood Reporter","","A cliche-a-minute howler.","NEGATIVE","","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1447234,"2005-10-16","Luis Martinez","/critics/luis-martinez","fresh",True,False,False,False,"/critics/source/847","Cinenganos","http://cinenganos.com/pelicula/Goal/","Complaciente...cierto; pero culpablemente emocionante e inspiradora. Una cinta sólo para quienes aman el fútbol soccer.","POSITIVE","3.5/5","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1447967,"2005-10-20","Jeffrey M. Anderson","/critics/jeffrey-m-anderson","rotten",False,True,False,False,"/critics/source/96","Combustible Celluloid","http://www.combustiblecelluloid.com/2005/kickscream.shtml","Kicking and Screaming feels as if it were callously vomited out by a machine, along with a couple of spare parts and some putrid grease.","NEGATIVE",".5/4","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1447880,"2005-10-20","David N. Butterworth","/critics/david-n-butterworth","fresh",True,False,False,False,"/critics/source/381","rec.arts.movies.reviews","http://www.imdb.com/reviews/400/40090.html","German kickboxer-turned-director Lexi Alexander's brutal, unsparing portrait of disaffected youth running rampant amid the football stands and terraces of jolly old England.","POSITIVE","3/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1448710,"2005-10-21","John Monaghan","/critics/john-monaghan","rotten",False,True,"",True,"/critics/source/547","Detroit Free Press","","There's a good movie to be made about the violent world of British soccer, or football, as it's called on the other side of the pond. This isn't it.","NEGATIVE","2/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1449951,"2005-10-27","Duane Dudek","/critics/duane-dudek","fresh",True,False,"",False,"/critics/source/496","Milwaukee Journal Sentinel","","[Alexander] is a better anthropologist than dramatist and her snapshot of this culture is more revealing than the story crafted around it.","POSITIVE","2.5/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1450999,"2005-10-29","Bob Longino","/critics/bob-longino","rotten",False,True,"",True,"/critics/source/23","Atlanta Journal-Constitution","","It swims and sinks in melodrama.","NEGATIVE","C","9dd8994e-b510-3b98-819c-3005f63db8b3"
1454735,"2005-11-18","Shawn Levy","/critics/shawn-levy","fresh",True,False,"",False,"/critics/source/608","Oregonian","","At least three writers collaborated on a script that drums out loudly its themes of loyalty, honor and revenge, and the finished product dances quickly enough between cliches to make for passable entertainment.","POSITIVE","B-","9dd8994e-b510-3b98-819c-3005f63db8b3"
1455917,"2005-11-28","Jorge Avila Andrade","/critics/jorge-avila-andrade","fresh",True,False,False,False,"/critics/source/316","Moviola","","Con un ritmo que nunca decae, un sólido elenco, una emocionante banda sonora y un mensaje de amistad y superación personal, es sencillamente inolvidable.","POSITIVE","3.5/4","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1456105,"2005-12-01","Pablo Villaça","/critics/pablo-villaca","rotten",False,True,"",False,"/critics/source/1007","Cinema em Cena","","Formulaico do incio ao fim, no convence nem mesmo em suas seqncias envolvendo futebol %u2013 apesar da boa dinmica entre Nagra e Knightley.","NEGATIVE","2/5","55f6efc8-0f2f-3cad-909f-13a40923f610"
1456077,"2005-12-01","Phil Villarreal","/critics/phil-villarreal","rotten",False,True,False,False,"/critics/source/858","Arizona Daily Star","http://www.azstarnet.com/caliente/104731","Nothing hits harder, or with less tact, than the overriding message, that Matt is really looking for a surrogate family.","NEGATIVE","2.5/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1457481,"2005-12-06","","","fresh",True,False,False,False,"/critics/source/174","Film Threat","http://www.filmthreat.com/index.php?section=reviews&Id=181","","POSITIVE","3.5/5","1b7b7ed1-b91c-3928-bc89-3a1cf554cab7"
1458822,"2005-12-06","Pete Vonder Haar","/critics/pete-vonder-haar","rotten",False,True,False,False,"/critics/source/174","Film Threat","http://www.filmthreat.com/index.php?section=reviews&Id=7492","... Kicking & Screaming is not very good.","NEGATIVE","1.5/5","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1465570,"2005-12-16","Jeff Vice","/critics/jeff-vice","rotten",False,True,False,False,"/critics/source/121","Deseret News (Salt Lake City)","http://www.deseretnews.com/article/700004055/Green-Street-Hooligans.html","Green Street Hooligans loses any credibility it might have had the minute it tries to pass off Elijah Wood as a tough guy.","NEGATIVE","1.5/4","9dd8994e-b510-3b98-819c-3005f63db8b3"
1467807,"2005-12-25","Pablo Villaça","/critics/pablo-villaca","fresh",True,False,False,False,"/critics/source/1007","Cinema em Cena","","Will Ferrell cria um personagem carismático a partir de um roteiro burocrático e, no processo, consegue divertir e levar o espectador a se envolver com a história.","POSITIVE","3/5","4f53f513-5fbc-305d-9f25-2851832a2bc8"
1476176,"2006-01-26","","","fresh",True,False,False,True,"/critics/source/1651","Time Out","http://www.timeout.com/film/reviews/67612/bend_it_like_beckham.html","Nagra and Knightley have winning personalities, but credit should also go to writer/director Chadha for getting the balance right between humour and pathos, and sporting and romantic action.","POSITIVE","","55f6efc8-0f2f-3cad-909f-13a40923f610"
1484192,"2006-02-12","Urban Cinefile Critics","/critics/urban-cinefile-critics","fresh",True,False,False,False,"/critics/source/462","Urban Cinefile","http://www.urbancinefile.com.au/home/view.asp?a=11318&s=Reviews","Enjoyable in parts, there are simply too many implausibilities, too many predictable outcomes and the film never fulfils its promise. But get ready to hear more about Mexican television heartthrob Kuno Becker...","POSITIVE","","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1484572,"2006-02-15","Pablo Villaça","/critics/pablo-villaca","rotten",False,True,False,False,"/critics/source/1007","Cinema em Cena","","Uma goleada de clichês e estereótipos em um roteiro espetacularmente ruim.","NEGATIVE","1/5","cdd1f104-bc27-3e91-ac0e-47c201fbc4aa"
1911833,"2006-02-17","Dave White","/critics/dave-white","fresh",True,False,False,False,"/critics/source/2312","Movies.com","http://www.movies.com/movie-reviews/offside-review/dave-white/m61744","","POSITIVE","A","144d8fde-a175-3e4b-9c7c-327e99fd956d"
1911835,"2006-02-17","David N. Butterworth","/critics/david-n-butterworth","fresh",True,False,False,False,"/critics/source/381","rec.arts.movies.reviews","http://reviews.imdb.com/Reviews/411/41102","A bright and often bold comedy that presents a difficult subject matter -- that of the struggle for women's rights -- in a fresh and entertaining way.","POSITIVE","3/4","144d8fde-a175-3e4b-9c7c-327e99fd956d"
1485732,"2006-02-21","Boyd van Hoeij","/critics/boyd-van-hoeij","rotten",False,True,False,False,"/critics/source/1653","european-films.net","http://european-films.net/content/view/344/61/","The film might be trying to push boundaries in terms of male nudity, but no amount of penises can save this wannabe comedy that is just not funny.","NEGATIVE","","fe35eb98-79c5-313e-b0c0-ebbb4d485f16"
1489270,"2006-03-10","Kirk Honeycutt","/critics/kirk-honeycutt","rotten",False,True,"",True,"/critics/source/213","Hollywood Reporter","","She's the Man fails to exploit the myriad comedic possibilities, settling instead for broad, unconvincing slapstick aimed at 12-year-olds and gags Shakespeare would have rejected as ancient.","NEGATIVE","","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1489469,"2006-03-10","Ed Gonzalez","/critics/ed-gonzalez","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/film_review.asp?ID=2121","There's at least a half dozen movies fighting for attention here, none of them particularly appealing.","NEGATIVE","2/4","fe35eb98-79c5-313e-b0c0-ebbb4d485f16"
1490283,"2006-03-14","Robert Koehler","/critics/robert-koehler","fresh",True,False,"",True,"/critics/source/466","Variety","","She's the Man gathers up enough energy and likeable goodwill that it almost skirts past some extremely strained passages in which Bynes plays out being a boy.","POSITIVE","","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490294,"2006-03-14","Jordan Harper","/critics/jordan-harper","fresh",True,False,False,True,"/critics/source/472","Village Voice","http://villagevoice.com/film/0611,harper,72546,20.html","Amanda Bynes...tackles the lead role of Viola/Sebastian with enough enthusiasm to wring laughs from the retread story.","POSITIVE","","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490426,"2006-03-15","Keith Phipps","/critics/keith-phipps","rotten",False,True,"",True,"/critics/source/833","AV Club","","Its star's interpretation of teenage manhood for some reason involves talking like an effeminate Alabaman.","NEGATIVE","D","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490445,"2006-03-15","Steve Rhodes","/critics/steve-rhodes","fresh",True,False,False,False,"/critics/source/703","Internet Reviews","http://reviews.imdb.com/Reviews/403/40372","The movie's silliness is both its curse and its gift. If you can make it through its cheesy first part, you'll begin to be charmed by the actors and the characters they play.","POSITIVE","2.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490453,"2006-03-15","Owen Gleiberman","/critics/owen-gleiberman","rotten",False,True,False,True,"/critics/source/150","Entertainment Weekly","http://www.ew.com/ew/article/0,,1173448,00.html","Bynes, with her chipmunk cheeks and goggly eyes, comes off more like some bizarre third sex -- Davy Jones after an infusion of estrogen.","NEGATIVE","C","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490456,"2006-03-15","Tony Medley","/critics/tony-medley","fresh",True,False,False,False,"/critics/source/1608","tonymedley.com","http://www.tonymedley.com/2006/She%27s_the_Man.htm","Bynes does such a good job as a boy that it comes across as funny and entertaining, even if you have graduated from high school.","POSITIVE","7/10","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490510,"2006-03-16","Andrea Chase","/critics/andrea-chase","rotten",False,True,False,False,"/critics/source/1370","Killer Movie Reviews","http://www.killermoviereviews.com/main.php?nextlink=display&dId=682","[It's] not just bad, it may actually be able to kill brain cells.","NEGATIVE","0/5","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490530,"2006-03-16","Phil Villarreal","/critics/phil-villarreal","rotten",False,True,False,False,"/critics/source/858","Arizona Daily Star","http://azstarnet.com/caliente/120198","Bynes, as likable and energetic as she is, is about as masculine as Tinker Bell and just can't pull off the male transfer. It's impossible to believe classmates might believe she's a guy, but maybe they could mistake her for Velma from ""Scooby-Doo.""","NEGATIVE","2/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490532,"2006-03-16","Nick Schager","/critics/nick-schager","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/film_review.asp?ID=2136","At least Andy Fickman's proto-feminist romp has the wherewithal to score some of its female empowerment action to a bubblegum pop/rock rendition of The Mary Tyler Moore Show theme song.","NEGATIVE","2/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490538,"2006-03-16","Joshua Tyler","/critics/joshua-tyler","rotten",False,True,False,False,"/critics/source/1108","CinemaBlend","http://www.cinemablend.com/review.php?id=1473","Is being a Paul Walker protg really all that desirable?","NEGATIVE","1.5/5","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490556,"2006-03-16","Jon Popick","/critics/jon-popick","rotten",False,True,"",False,"/critics/source/595","Planet S Magazine","","Though somewhat gifted as a physical comedienne, in Bynes' world, acting like a boy means you talk like a cross between Adam Sandler in The Waterboy and someone with a learning disability.","NEGATIVE","4/10","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490562,"2006-03-16","Scott Foundas","/critics/scott-foundas","rotten",False,True,False,False,"/critics/source/251","L.A. Weekly","http://www.laweekly.com/film-reviews/12916/film-reviews/","She's the Man amounts to little more than softcore porn for the tween set, with aesthetics ripped from the pages of the Abercrombie & Fitch catalog.","NEGATIVE","","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490564,"2006-03-16","Jan Stuart","/critics/jan-stuart","fresh",True,False,"",True,"/critics/source/338","Newsday","","The machinery of Shakespeare's cross-dressing lark is so airtight that it works, even with the flip fidelity paid to the original by the writers of She's the Man.","POSITIVE","2.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490566,"2006-03-16","Frank Swietek","/critics/frank-swietek","fresh",True,False,False,False,"/critics/source/347","One Guy's Opinion","http://www.oneguysopinion.com/Review.php?ID=1845","Obvious and cute in the way of so many teen comedies, but it's brighter and quicker on its feet than most.","POSITIVE","B-","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490577,"2006-03-16","Dustin Putman","/critics/dustin-putman","fresh",True,False,False,False,"/critics/source/863","TheFilmFile.com","http://themovieboy.com/directlinks/06shestheman.htm","The thing that She's the Man deserves to be remembered for the most? Concrete proof that Amanda Bynes, no doubt about it, has what it takes to be a movie star.","POSITIVE","2.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490600,"2006-03-16","Sue Pierman","/critics/sue-pierman","fresh",True,False,"",False,"/critics/source/496","Milwaukee Journal Sentinel","","Shakespeare set to the tribal beat of the high school mating dance is entertaining stuff.","POSITIVE","2.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490604,"2006-03-16","Desson Thomson","/critics/desson-thomson","rotten",False,True,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/wp-dyn/content/article/2006/03/16/AR2006031600640.html","Once again, Hollywood makes the mistaken assumption that cribbing Shakespearean plots and dumping the poetry will somehow download the Bard's brilliance.","NEGATIVE","","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490625,"2006-03-16","Robert Newton","/critics/robert-newton","fresh",True,False,False,False,"/critics/source/71","Christian Science Monitor","http://www.csmonitor.com/2006/0317/p14s02-almo.html","It leaves viewers wanting more -- if not more Bard, then at least more of its hyperkinetic, unabashed young star.","POSITIVE","B-","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490626,"2006-03-16","Jeff Strickler","/critics/jeff-strickler","fresh",True,False,False,True,"/critics/source/648","Minneapolis Star Tribune","http://www.startribune.com/412/story/312263.html","Confusion runs amok. But it's all upbeat, oh-so-cute confusion.","POSITIVE","2.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490662,"2006-03-16","Winda Benedetti","/critics/winda-benedetti","fresh",True,False,False,False,"/critics/source/504","Seattle Post-Intelligencer","http://seattlepi.nwsource.com/movies/263284_man17q.html","As teen comedies go, this one hits most of the right marks. The cast is solid. The story is fast-paced and funny. And most importantly, I laughed and laughed.","POSITIVE","B","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490687,"2006-03-16","Carrie Rickey","/critics/carrie-rickey","fresh",True,False,"",True,"/critics/source/361","Philadelphia Inquirer","","While I liked She's the Man, I liked it better when it was called Just One of the Boys, a semi-forgotten 1985 farce.","POSITIVE","3/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490689,"2006-03-16","Connie Ogle","/critics/connie-ogle","rotten",False,True,False,False,"/critics/source/581","Miami Herald","http://ae.miami.com/entertainment/ui/miami/movie.html?id=559429&reviewId=20361","The humor is pretty much what you'd expect.","NEGATIVE","2/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490691,"2006-03-16","Chris Hewitt","/critics/chris-hewitt","rotten",False,True,"",False,"/critics/source/600","St. Paul Pioneer Press","","Loses the most important part of Shakespeare: his insight into human behavior.","NEGATIVE","1.5/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490693,"2006-03-16","Nell Minow","/critics/nell-minow","fresh",True,False,"",True,"/critics/source/300","Movie Mom","","The opening credit sequence, a soccer game on the beach, sets a bright and brashly kinetic tone that keeps things bouncy as all of the characters and plot points come together for a happily ever after ending.","POSITIVE","B+","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490704,"2006-03-16","Nathan Lee","/critics/nathan-lee","rotten",False,True,False,True,"/critics/source/337","New York Times","http://www.nytimes.com/2006/03/17/movies/17man.html?ex=1174107600&en=10fb5e897763318a&ei=5083&partner=Rotten Tomatoes","The ensuing complications -- romantic, social, sporty -- are modeled on Twelfth Night, although the tone of the movie (hysterical peppiness) and style of acting (emphatic grotesquerie) are more suited to campy Off Broadway musicals.","NEGATIVE","1/5","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490719,"2006-03-16","Eric D. Snider","/critics/eric-d-snider","rotten",False,True,False,False,"/critics/source/986","EricDSnider.com","http://www.ericdsnider.com/movies/shes-the-man/","The protagonist's stupidity is a powerful, brutish force, a fog that hangs over the entire film like a stench.","NEGATIVE","F","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490721,"2006-03-16","Carina Chocano","/critics/carina-chocano","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.calendarlive.com/movies/chocano/cl-et-she17mar17,0,1240531.story","There's a sweetness about it that wins you over.","POSITIVE","3.5/5","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490728,"2006-03-16","Claudia Puig","/critics/claudia-puig","fresh",True,False,False,True,"/critics/source/464","USA Today","http://www.usatoday.com/life/movies/reviews/2006-03-16-shes-the-man_x.htm","This is a perfectly pleasant, entertaining and often witty romp with engaging performances.","POSITIVE","3/4","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490733,"2006-03-16","E! Staff","/critics/e-staff","rotten",False,True,False,False,"/critics/source/137","E! Online","http://www.eonline.com/Reviews/Movies/Leaves/0,20,3412,00.html","The flick, saddled with strained, shticky direction by Andy Fickman, never takes full advantage of its premise, and Bynes bugs her eyes and mugs her way through the role.","NEGATIVE","C","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
1490740,"2006-03-16","Anne Gilbert","/critics/anne-gilbert","rotten",False,True,False,False,"/critics/source/178","Filmcritic.com","http://www.filmcritic.com/misc/emporium.nsf/reviews/Shes-the-Man","If the squealing 7th grade girls at my screening were any indication, She's the Man has clearly nailed its target for adolescent-swoony frivolity.","NEGATIVE","3/5","7e02a521-bb2c-33b8-b27d-ca0610c19c8f"
